id,name,description,original_price,price,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold,price_nghin,original_price_nghin,discount_pct,price_normalized,quantity_sold_normalized,review_count_normalized,price_binned,fulfillment_dropship,fulfillment_nan,fulfillment_seller_delivery,fulfillment_tiki_delivery
103682599,"D4 Dép Tổ Ong Đi Mưa, Đi Trong Nhà Nam Nữ Chất Nhựa Dẻo Mềm Bền","Dép Tổ Ong Đi Mưa, Đi Trong Nhà Nam Nữ Chất Nhựa Dẻo Mềm Bền   ---------------------------------   THÔNG TIN SẢN PHẨM    Chất liệu: nhựa PVC mềm dẻo đi rất êm chân, có lỗ thoáng khí chốn...",9900,9900,OEM,8,3.0,0,False,Rumyh Fashion Style,829,4,268,False,Root,106,9.9,9.9,0.0,0.000673469387755102,0.019524774359918954,0.008255933952528379,Low,1,0,0,0
176818958,DÉP TỔ ONG ĐEN NHỰA CAO SU DẺO LOẠI ĐẸP ĐỦ SIZE NAM NỮ,LƯU Ý : KHÁCH MUA TỪ 5 ĐÔI TRỞ LÊN SHOP SẼ GIAO NGUYÊN 1 BỊCH 5 ĐÔI ĐỦ SIZE KHÁCH NHÉ !   CÒN KHÁCH MUA LẺ 1 2 ĐÔI THÌ CHỌN ĐÚNG SIZE VÀ MÀU GIÚP SHOP Ạ   --------------------------------...,10000,10000,OEM,0,0.0,0,False,Tổng kho đồ gia dụng QL,504,4,0,False,Root,17,10.0,10.0,0.0,0.0006802721088435374,0.0031313317369681343,0.0,Low,1,0,0,0
119214657,dép tổ ong huyền thoại full size,Dép Làm Chất liệu cao su tổng hợp giúp dép êm chân   Kích Thước : Size 42 - 43 - 44 - 45 :   Màu Sắc : Đen   Lưu Ý Khi Chọn Size   Size 42 = size 40   Size 43 = size 41   Size 44 = si...,9900,9900,OEM,9,3.2,0,False,sumo98 store,752,6,0,False,Root,83,9.9,9.9,0.0,0.000673469387755102,0.015288266715785596,0.009287925696594427,Low,1,0,0,0
164789853,Dép tổ ong đi trong nhà dày mỏng các loại,"THÔNG TIN SẢN PHẨM   DÉP TỔ ONG CÁC LOẠI DÀY/MỎNG   Trắng dày   Vàng dày   Trắng mỏng   Đen mỏng   Xanh mỏng   Dễ đi, bảo vệ đôi chân bạn.       GIA DỤNG HOÀI HOÀI   ️ Kiôt Số 9...",24999,24999,OEM,0,0.0,0,False,Giày dép Trường Hằng,564,3,0,False,Root,0,24.999,24.999,0.0,0.0017006122448979591,0.0,0.0,Low,1,0,0,0
208440729,"Dép xốp QUAI NGANG đi trong nhà/Khách sạn/Spa, Dép form hơi nhỏ khách hàng nên trừ hao 1-2 size khi mua","Dép xốp quai ngang, đi trong nhà/Khách sạn/Đi biển/Đi dạo   Kích Thước : Size Nam nữ 37-43   DÉP FORM NHỎ, KHÁCH VUI LÒNG ĐẶT LỚN HƠN DÉP THƯỜNG NGÀY 1-2 SIZE   Màu Sắc : Xanh đậm, Xanh ...",14200,14200,OEM,0,0.0,0,False,TT8695,277,9,0,False,Root,0,14.2,14.2,0.0,0.0009659863945578231,0.0,0.0,Low,1,0,0,0
254207022,"Dép tổ ong siêu rẻ sỉ, lẻ","Với hơn 1000 mẫu trẻ em, người lớn   Nhận các đơn buôn / sỉ số lượng từ 10 sản phẩm/ mã hàng ( theo ri/ dây )#   Số lượng sản phẩm càng nhiều giá buôn/ sỉ cảng tốt, cắt chiết khấu cực cao...",8900,8900,OEM,0,0.0,0,False,Rumyh Fashion Style,121,1,241,False,Root,0,8.9,8.9,0.0,0.0006054421768707483,0.0,0.0,Low,1,0,0,0
146045291,Dép Tổ Ong Nhiều Màu Nam Nữ Cực Hot Loại Dày MK Store,"(*) DÉP TỔ ONG NHIỀU MÀU NAM NỮ   - Thích hợp đi trong nhà, nhà vệ sinh, nhà tắm hay đi chơi, đi biển, đi làm, đi mưa  đều được   Phù hợp cả khi mua nhiều để cùng lập team hội bạn thân  ...",24999,24999,OEM,6,5.0,0,False,Giày dép Hằng Trường,644,6,0,False,Root,8,24.999,24.999,0.0,0.0017006122448979591,0.0014735678762202984,0.006191950464396285,Low,1,0,0,0
98297802,"dép đan đi trong nhà,dép nam nữ siêu rẻ (ảnh thật)",".đủ mầẫu mã đa dạng   Chất Liệu : kết hợp   Đi trong nhà, văn phòng hoặc khách sạn rất hợp   dép siêu bền   ...",25000,25000,OEM,3,3.7,0,False,Shop Giày Song Ngọc,847,4,678,False,Root,25,25.0,25.0,0.0,0.0017006802721088435,0.004604899613188432,0.0030959752321981426,Low,1,0,0,0
95486564,"Dép tổ ong nam nữ nhiều màu đi trong nhà, đi mưa (9 màu) IDEP - DL015","(*) DÉP TỔ ONG NHIỀU MÀU NAM NỮ   - Thích hợp đi trong nhà, nhà vệ sinh, nhà tắm hay đi chơi, đi biển, đi làm, đi mưa  đều được   Phù hợp cả khi mua nhiều để cùng lập team hội bạn thân  ...",26999,26999,OEM,6,5.0,0,False,Giày dép Trường Hằng,858,6,0,False,Root,21,26.999,26.999,0.0,0.0018366666666666666,0.0038681156750782833,0.006191950464396285,Low,1,0,0,0
192796419,Dép tổ ong,"Dép tổ ong nhiều màu chất liệu nhựa cao cấp, êm, bền , đẹp....",25000,25000,OEM,4,4.8,0,False,Giày dép Hằng Trường,410,1,0,False,Dép nam quai ngang,57,25.0,25.0,0.0,0.0017006802721088435,0.010499171118069627,0.0041279669762641896,Low,1,0,0,0
181237205,Dép tổ ông nhiều màu(ghi chú size lại giúp shop),"NHẮN TIN CHỌN size (các b ghi ra size bthuong mang 35 đến 43 nha,để s dễ lây hàng)GIÁ TRÊN LÀ GIÁ MỘT ĐÔI NHA️Dép tổ ong màu bằng nhựa tốt mềm,êm chân khi mang,có 15 màu để lựa chọn,đỏ,đen,xanh đen,ca...",52000,52000,OEM,10,4.8,0,False,khangtranduyshop,482,4,0,False,Dép nam quai ngang,39,52.0,52.0,0.0,0.0035374149659863946,0.007183643396573955,0.010319917440660475,Low,1,0,0,0
124778290,Dép tổ ong mỏng vừa màu Trắng,Dép tổ ong đủ size S M L LL LLL XL   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàn...,16000,16000,OEM,7,3.9,0,False,ShopDUMPS,721,2,0,False,Root,78,16.0,16.0,0.0,0.0010884353741496598,0.01436728679314791,0.007223942208462332,Low,1,0,0,0
143363213,Dép tổ ong nam dép nam dép thời trang,Dép tổ ong nam hàng Việt Nam chất lượng cao giá rẻ hợp lý mẫu mã đẹp đa dạng dép có quai ngang nam hợp thời trang hàng VN chất lượng cao giá rẻ nhất thị trường không trơn trượt vững chắc th...,50000,50000,OEM,2,5.0,0,False,Dép Phụng,656,5,0,False,Dép nam quai ngang,15,50.0,50.0,0.0,0.003401360544217687,0.0027629397679130594,0.0020639834881320948,Low,1,0,0,0
162782918,"Dép tổ ong màu người lớn:36,37,38,39,40,41,42","dép tổ ong khác size dép thường khách nhé   -màu ₫en và màu vàng size 40,41=35,36 nữ   -nhưng các màu khác thì 42 =335,36 nữ   vì vậy shop chỉ có thể để chung 1 phân loại 35,36 nữ   Dép...",24999,24999,OEM,3,4.7,0,False,Giày dép Hằng Trường,571,2,0,False,Root,38,24.999,24.999,0.0,0.0017006122448979591,0.006999447412046418,0.0030959752321981426,Low,1,0,0,0
68490286,"Dép nam, dép tổ ong  nam nữ thần thánh( tím than)","Có gân kẻ trong lòng dép nên không bị bí nước như các loại dép khác.Mềm êm chân.Dép nhựa dẻo nên không nhanh rách !Thiết kết đặc biệt nhiều lỗ to bên dưới chống trơn trượt, lại ko ngậm nước.Ph...",13000,13000,TIZINIS,18,4.1,0,False,Tizinis,1081,5,0,False,Thời Trang,84,13.0,13.0,0.0,0.0008843537414965987,0.015472462700313133,0.018575851393188854,Low,1,0,0,0
176818787,"DÉP TỔ ONG TRẮNG, VÀNG THÁI XỊN ĐỦ SIZE NGƯỜI LỚN NAM NỮ",LƯU Ý GIÚP SHOP Ạ : KHÁCH MUA TỪ 3 - 5 ĐÔI HOẶC SỐ LƯỢNG NHIỀU HƠN THÌ SHOP SẼ GIAO 1 BỊCH / 5 ĐÔI NGUYÊN MỚI ĐỦ SIZE TỪ L - XL KHÁCH NHÉ ! ĐỦ SIZE THEO LÔ CỦA NHÀ SẢN SUẤT   -------------...,26000,26000,OEM,0,0.0,0,False,Tổng kho đồ gia dụng QL,504,5,0,False,Root,10,26.0,26.0,0.0,0.0017687074829931973,0.001841959845275373,0.0,Low,1,0,0,0
86379293,"D4 Dép Tổ Ong Đi Mưa, Đi Trong Nhà Nam Nữ Chất Nhựa Dẻo Mềm Bền","Dép Tổ Ong Đi Mưa, Đi Trong Nhà Nam Nữ Chất Nhựa Dẻo Mềm Bền   ---------------------------------   THÔNG TIN SẢN PHẨM    Chất liệu: nhựa PVC mềm dẻo đi rất êm chân, có lỗ thoáng khí chốn...",29000,29000,OEM,0,0.0,0,False,Giày dép Trường Hằng,898,4,0,False,Root,0,29.0,29.0,0.0,0.0019727891156462586,0.0,0.0,Low,1,0,0,0
170443283,Dép lê nhựa Nam và Nữ quai ngang đi trong nhà,Chào Anh/Chị   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp lý...,25000,25000,OEM,0,0.0,0,False,ShopDUMPS,453,2,0,False,Root,14,25.0,25.0,0.0,0.0017006802721088435,0.0025787437833855223,0.0,Low,1,0,0,0
144181471,Dép tổ ong xịn màu đen siêu bền dép nhựa nam chống trơn trượt dép nam quai nganh dép nhựa mang lao động dép đi biển,"Dép tổ ong màu đen loại xịn   Size: 38, 39, 40, 41, 42   Màu sắc: đen   Dép tổ ong huyền thoại, màu đen sạch sẽ, chất liệu nhựa PVC PP siêu bền, êm ái chống trơn trượt.   Thích hợp mang...",43500,43500,OEM,3,5.0,0,False,Gia dụng Hưng Phát Đạt,654,9,1181,False,Root,19,43.5,43.5,0.0,0.0029591836734693877,0.003499723706023209,0.0030959752321981426,Low,1,0,0,0
125781054,Dép xốp ngang khách sạn,"Loại dày tốt chứ k phải loại mỏng lét nhé(   Dép xốp ngang mang khách sạn,chất liệu xốp mềm êm chân,thik hợp mang trong nhà hoặc trong khách sạn,giá rẻ dễ sử dụng   Sỉ không chọn size nhé...",22000,22000,OEM,1,5.0,0,False,khangtranduyshop,715,2,0,False,Root,14,22.0,22.0,0.0,0.0014965986394557824,0.0025787437833855223,0.0010319917440660474,Low,1,0,0,0
117320164,Dép lỗ VIP nhựa trong suốt đi trong nhà tắm nam nữ IDEP - DL023,"(*) DÉP LỖ NHỰA TRONG SUỐT VIP ĐI TRONG NHÀ TẮM   - LƯU Ý: DÉP FORM NHỎ CHÂN, KHÁCH NÊN LẤY LỚN HƠN 1-2 SIZE NHÉ   - Đáp ứng đủ các tiêu chí: Đi trong nhà, nhà tắm, nhà vệ sinh, văn phòng...",24999,24999,OEM,0,0.0,0,False,Giày dép Trường Hằng,762,7,0,False,Root,3,24.999,24.999,0.0,0.0017006122448979591,0.0005525879535826119,0.0,Low,1,0,0,0
86328492,"Dép tổ ong nam nữ nhiều màu đi trong nhà, đi mưa (9 màu) IDEP - DL015","(*) DÉP TỔ ONG NHIỀU MÀU NAM NỮ   - Thích hợp đi trong nhà, nhà vệ sinh, nhà tắm hay đi chơi, đi biển, đi làm, đi mưa  đều được   Phù hợp cả khi mua nhiều để cùng lập team hội bạn thân  ...",24999,24999,OEM,0,0.0,0,False,Giày dép Trường Hằng,858,6,0,False,Root,21,24.999,24.999,0.0,0.0017006122448979591,0.0038681156750782833,0.0,Low,1,0,0,0
153258290,"Dép lỗ táo đi trong nhà, nhà tắm siêu mềm (size 39-44)","️ 1 màu: xanh   ️ size 39 - 44. Các size tương đương với chiều dài dép như sau: size 40-24cm, 41-24.5cm, 42-25.5cm, 43-26cm->27cm   ️ Chất liệu nhựa mềm dẻo, có lỗ thoát nước, khí   ️...",18600,18600,OEM,2,4.5,0,False,haiquynh06,625,1,0,False,Root,20,18.6,18.6,0.0,0.0012653061224489797,0.003683919690550746,0.0020639834881320948,Low,1,0,0,0
170442567,Dép tổ ong Xanh đủ size Nam Nữ,Size 40-41 tương đương 36-37 chân nữ đi thôi nhé cả nhà   Chào Anh/Chị   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để lấy...,17000,17000,OEM,0,0.0,0,False,ShopDUMPS,453,5,0,False,Root,7,17.0,17.0,0.0,0.0011564625850340137,0.0012893718916927612,0.0,Low,1,0,0,0
202863335,"Dép quai ngang Unisex Cách Điệu Có Khóa, Bền Nhẹ Chống Trượt, Dễ Vệ Sinh, Nhựa Dẻo Êm Chân","Dép quai ngang Unisex Cách Điệu Có Khóa, Bền Nhẹ Chống Trượt, Dễ Vệ Sinh, Nhựa Dẽo Êm Chân- Hàng mới 100%, dép nhựa dẻo mềm, bền, massage chân, là sự lựa chọn hoàn hảo cho mọi người từ nhân nhiên văn...",58000,29000,OEM,0,0.0,0,False,Việt Vân Online,320,12,787,False,Dép nam quai ngang,0,29.0,58.0,50.0,0.0019727891156462586,0.0,0.0,Low,1,0,0,0
242703595,Dép lê nhựa Nam và Nữ quai ngang đi trong nhà,Chào Anh/Chị   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp lý...,25000,25000,OEM,0,0.0,0,False,ShopDUMPS,190,2,0,False,Root,0,25.0,25.0,0.0,0.0017006802721088435,0.0,0.0,Low,1,0,0,0
147777760,Dép ngang khách sạn,Shop bán dép xốp ngang mang trong khách sạn siêu nhẹ cho nam và nữ mang thoải mái.   Kiểu dáng: quai bấm nút châc chắn   Size 36-43. quí khách vui lòng nâng số dép hơn 1 2 size mang thoải mái ạ ...,20000,20000,OEM,0,0.0,0,False,Minh long shops,508,2,0,False,Dép nam quai ngang,0,20.0,20.0,0.0,0.0013605442176870747,0.0,0.0,Low,1,0,0,0
242704307,Dép tổ ong mỏng vừa màu Trắng cho người lớn,Dép tổ ong đủ size S M L LL LLL XL   ( Lưu ý : From nhỏ nên đặt tăng size)   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để...,17000,17000,OEM,0,0.0,0,False,ShopDUMPS,190,2,0,False,Root,0,17.0,17.0,0.0,0.0011564625850340137,0.0,0.0,Low,1,0,0,0
171127233,Dép da nam cao cấp đồ thờ cúng,Tên SP:   Chất liệu/ thành phần:   Quy cách đóng gói: 1 bộ/ túi   Xuất xứ: Việt Nam Được dùng trong lễ cúng   ️ SHIP GRAB 2 Giờ nhanh chóng khu vực Thủ Dầu Một Từ 07h00 đến 22h00 tất cả...,25000,25000,OEM,0,0.0,0,False,Siêu thị vàng mã Thiên Hương Phước,539,3,0,False,Root,0,25.0,25.0,0.0,0.0017006802721088435,0.0,0.0,Low,1,0,0,0
140967559,Dép nam nữ đế lỗ thoát nước đen dép đi trong nhà rất tiện,Thương hiệu : No Brand   Kích Thước : Size 40 - 41 - 42 - 43   Màu Sắc : Đen   Vì là dép đi trong nhà nên các bạn chọn size rộng một chút cho dễ đi nhé   Thiết Kế : Kiểu dáng dép đơn gi...,29000,29000,OEM,0,0.0,0,False,Shop Phương Bảo,663,6,0,False,Root,0,29.0,29.0,0.0,0.0019727891156462586,0.0,0.0,Low,1,0,0,0
242704478,Dép tổ ong xanh Nam và Nữ,Size 40-41 tương đương 36-37 chân nữ đi thôi nhé cả nhà   Chào Anh/Chị   Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   Hãy INBOX ( Nhắn tin) cho shop để lấy...,17000,17000,OEM,0,0.0,0,False,ShopDUMPS,190,4,0,False,Root,0,17.0,17.0,0.0,0.0011564625850340137,0.0,0.0,Low,1,0,0,0
244119728,"Dép nhựa nam quai chéo đi trong nhà, nhà tắm văn phòng chống trơn iDÉP - DL048","DÉP NHỰA QUAI CHÉO ĐI TRONG NHÀ/ NHÀ TẮM   FORM NHỎ LẤY LÊN 1 SIZE   - Là sự lựa chọn hoàn hảo cho mọi người đi trong nhà,/nhà tắm/ nhà vệ sinh hay đi mưa đều được   - Chất liệu: dép đượ...",32000,32000,OEM,0,0.0,0,False,IDÉP Giày Dép Nam Nữ,187,6,0,False,Root,2,32.0,32.0,0.0,0.0021768707482993197,0.0003683919690550746,0.0,Low,1,0,0,0
140965976,Dép nam nữ đế lỗ thoát nước đen đi trong nhà,Thương hiệu : No Brand   Kích Thước : Size 40 - 41 - 42 - 43   Màu Sắc : Đen   Vì là dép đi trong nhà nên các bạn chọn size rộng một chút cho dễ đi nhé   Thiết Kế : Kiểu dáng dép đơn gi...,26500,26500,OEM,0,0.0,0,False,Shop Phương Bảo,663,6,0,False,Root,1,26.5,26.5,0.0,0.0018027210884353742,0.0001841959845275373,0.0,Low,1,0,0,0
248442503,"Hộp đựng giày dép nắp mở Nhựa mỏng nhẹ gấp siêu gọn, nắp cứng trong suốt, size lớn chịu lực",1 . Thông tin sản phẩm   Tên sản phẩm : Hộp đựng giày dép nắp nhựa cứng trong suốt   Bộ sản phẩm : 1 hộp đựng giày 1 nắp   Kich thước sản phẩm : 33cm x 14cm x 23cm   Xuất xứ: Trung Quốc...,19000,19000,OEM,0,0.0,0,False,Hanvimall,174,10,0,False,Root,0,19.0,19.0,0.0,0.0012925170068027211,0.0,0.0,Low,1,0,0,0
217463273,ÁO KHOÁC NỈ DA CÁ SWEATER PHỐI 2 MÀU IN HÌNH ÔNG DÀ ĐẦU ĐINH MANG MẮT KÍNH NHÌN CỰC COOL NGẦU - CAO CẤP,"Size S : Cân nặng dưới 42kg, Chiều cao dưới 160cm   Size M : Cân nặng từ 43-50kg, Chiều cao dưới 160cm   Size L : Cân nặng từ 52-58kg, Chiều cao dưới 165cm   Size XL : Cân nặng từ 59-65k...",27000,27000,OEM,0,0.0,0,False,SAM CLOTHINNG,215,4,0,False,Root,0,27.0,27.0,0.0,0.001836734693877551,0.0,0.0,Low,1,0,0,0
242703834,Dép nhựa cho người lớn tuổi đi đế thấp( Ảnh thật ),Chào Anh/Chị   ️Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   ️Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp ...,27000,27000,OEM,0,0.0,0,False,ShopDUMPS,190,5,0,False,Root,0,27.0,27.0,0.0,0.001836734693877551,0.0,0.0,Low,1,0,0,0
144180724,Dép tổ ong xịn màu xám siêu bền dép nhựa nam chống trơn trượt dép nam quai nganh dép nhựa mang lao động dép đi biển,"Dép tổ ong màu xám loại xịn êm chânSize: 38, 39, 40, 41, 42Màu sắc: xámDép tổ ong huyền thoại, màu xám sạch sẽ, chất liệu nhựa PVC PP siêu bền, êm ái chống trơn trượt.Thích hợp mang lao động, đi b...",43500,43500,OEM,3,4.3,0,False,Gia dụng Hưng Phát Đạt,654,5,1181,False,Root,31,43.5,43.5,0.0,0.0029591836734693877,0.005710075520353656,0.0030959752321981426,Low,1,0,0,0
179445693,Dép tổ ong nhập loại 1 xịn dày,"Thái thương hiệu Speed Car loại 1 xịn dàyHàng nhậpMã: A4 độ dày trung bình, A3 độ dày đặc biệtSize: 38, 39, 40, 41, 42, 43Đế có gai chống trơn trượt, mang êm chân, siêu bền....",65000,65000,OEM,13,4.5,0,False,Gia dụng Hưng Phát Đạt,489,7,1764,False,Dép nam quai ngang,92,65.0,65.0,0.0,0.004421768707482994,0.016946030576533433,0.013415892672858616,Low,1,0,0,0
79579191,"Dép nam quai ngang đúc nguyên khối đẹp, bền, chất họa tiết bò tót tizinis","Thông tin sản phẩmKiểu dáng đơn giản thiết kế thời trangMẫu mã đa dạng form đẹpSản phẩm đang được yêu thích nhất của năm, đa dạng về màu sắcSản phẩm đang là hót trendSản phẩm có đủ size và màuSi...",46000,46000,TIZINIS,74,3.6,0,False,Tizinis,921,3,0,False,Dép nam quai ngang,215,46.0,46.0,0.0,0.003129251700680272,0.03960213667342052,0.07636738906088751,Low,1,0,0,0
136202811,Dép Tổ Ong Vàng Loại Dày - Loại 1,Dép tổ ong. Hàng xuất. A1   Chất liệu : nhựa   Màu. : vàng nhạt   Size. : M _ XL _ XXL.( XXL dành cho cỡ chân 28cm)   Dép tổ ong có thề nói là loại dép truyền thống của Việt Nam ta. Có ...,34999,34999,OEM,0,0.0,0,False,Giày dép Trường Hằng,679,3,0,False,Root,6,34.999,34.999,0.0,0.002380884353741497,0.0011051759071652237,0.0,Low,1,0,0,0
124778123,Dép tổ ong Vàng thái loại xịn cho nam,Dép tổ ong là loại dép ai cũng biết rồi đúng không cả nhà . Đi mấy năm chẳng hỏng một đôi ấy mà giá thành lại rẻ nữa .   Shop mình nhập tận gốc nên giá cực kỳ phải chăng chất liệu thì bền ...,34999,34999,OEM,8,4.8,0,False,Giày dép Hằng Trường,721,4,0,False,Dép nam quai ngang,40,34.999,34.999,0.0,0.002380884353741497,0.007367839381101492,0.008255933952528379,Low,1,0,0,0
2635535,Dép nam đi trong nhà và tolet SM007 - Màu ngẫu nhiên,"[BỀN ĐẸP] Dép nhựa quai ngang, dép đi trong nhà, dép đi trong nhà tắm, màu ngẫu nhiên, thoát nước hình mặt cười- Chất liệu: nhựa dẻo mềm êm chân bám ma sát tốt- Nhựa cực êm cực bền, ngâm nước thoải ...",55000,55000,OEM,12,4.6,0,False,Cỏ Boutique,1911,9,0,False,Thời Trang,162,55.0,55.0,0.0,0.0037414965986394557,0.02983974949346104,0.01238390092879257,Low,1,0,0,0
144179867,Dép nhựa nam tổ ong dép nam lao động dép đệm dép đệm vàng loại 1 mũ vàng óng dẻo dép tổ ong vàng dép nhựa vàng,"Nhựa dẻo bền bĩ chống trơn trượtThích hợp mang ngoài trời và trong nhàSize:+ chân nữ: 40; 41 tương đương size 35 - 36+ chân nam: 6-38; 7-39; 8-40; 9-41; 10-42dép tổ ong, dép nhựa mang tro...",38500,38500,OEM,10,4.5,0,False,Gia dụng Hưng Phát Đạt,654,3,1045,False,Root,56,38.5,38.5,0.0,0.002619047619047619,0.01031497513354209,0.010319917440660475,Low,1,0,0,0
102796795,Dép Cao Su Nam Nữ Độn Đế 3cm Cực ( Cực Phẩm New 2021 ),"Dép Cao Su Solomon Shoes 2020   -- Mẫu Dép Thời Thượng   -- Đế dép dày dặn, độn cao 3cm   -- Dép đi chơi,đi phố,đi trong nhà văn phòng đều phù hợp, làm dép đôi, dép nhóm du lịch cực chất...",39000,39000,OEM,13,4.1,0,False,solomonshoes,831,7,0,False,Root,57,39.0,39.0,0.0,0.002653061224489796,0.010499171118069627,0.013415892672858616,Low,1,0,0,0
101870097,XẢ XẢ HÀNG DÉP QUAI NGANG NAM DA CAO CẤP,"XẢ XẢ HÀNG DÉP QUAI NGANG NAM DA CAO CẤPChất liệu: Da cao cấpĐế cao su tốt đi siêu êm, chống chơn, trượt.Da được may vào đế cẩn thận, đẹp bao đi nướcHàng đảm bảo giống hìnhDa dày 2.0mm tạo cảm giác...",70000,49000,OEM,139,4.6,0,False,Shop Tường Ngọc,837,9,0,True,Dép nam quai ngang,457,49.0,70.0,30.0,0.0033333333333333335,0.08417756492908454,0.1434468524251806,Low,1,0,0,0
136202614,DÉP NAM QUAI CHÉO,"Chất liệu cao su mềm dẻo, êm ái   2 quai chéo phong cách trẻ trung   Sản xuất với công nghệ Thái Lan siêu bền   Đủ size từ 38- 42.   Có 3 màu: xanh lá, xanh lam, đen   ...",45000,45000,OEM,20,5.0,0,False,Gia Dụng Hiền Phương,679,9,0,False,Root,57,45.0,45.0,0.0,0.003061224489795918,0.010499171118069627,0.02063983488132095,Low,1,0,0,0
167489253,Dép tổ ong xịn màu xanh rêu siêu bền dép nhựa nam chống trơn trượt dép nam quai nganh dép nhựa mang lao động dép đi biển,"Dép tổ ong màu xanh rêu loại xịn   Size: 38, 39, 40, 41, 42   Màu sắc: xanh rêu   Dép tổ ong huyền thoại, màu tối sạch sẽ, chất liệu nhựa PVC PP siêu bền, êm ái chống trơn trượt.   Thíc...",44500,44500,OEM,5,4.8,0,False,Gia dụng Hưng Phát Đạt,495,5,1208,False,Root,38,44.5,44.5,0.0,0.0030272108843537415,0.006999447412046418,0.005159958720330237,Low,1,0,0,0
202864155,"Dép quai ngang Unisex chữ X siêu nhẹ chống trượt, Dép đi trong nhà quai ngang chữ X","Dép quai ngang Unisex chữ X siêu nhẹ chống trượt, Dép đi trong nhà quai ngang chữ X- Hàng mới 100%, dép nhựa dẻo mềm, bền, massage chân, là sự lựa chọn hoàn hảo cho mọi người từ nhân nhiên văn phòng,...",98000,49000,OEM,1,5.0,0,False,Việt Vân Online,320,10,1330,False,Dép nam quai ngang,1,49.0,98.0,50.0,0.0033333333333333335,0.0001841959845275373,0.0010319917440660474,Low,1,0,0,0
71890733,Dép quai ngang nam nữ đế đúc DUWA T464KG - Hàng chính hãng,"Dép form lớn quý khách vui lòng chọn nhỏ hơn 1 size để ôm chân hơn.Dép thiết kế quai gài nên rất chắc chắn không sợ bung keo như dép quai dán thông thường, thoải mái đi mưa hay lội nước.Kích thước:...",129000,65000,DUWA,298,4.7,0,False,TNT SKY,1049,6,1764,False,Giày - Dép nam,773,65.0,129.0,49.6124031007752,0.004421768707482994,0.14238349603978634,0.3075335397316821,Low,1,0,0,0
101869422,"DÉP QUAI NGANG NAM DA CAO CẤP, MAY QUAI CHẮC CHẮN BAO ĐI MỌI ĐỊA HÌNH","DÉP QUAI NGANG NAM DA CAO CẤP, MAY QUAI CHẮC CHẮN BAO ĐI MỌI ĐỊA HÌNHChất liệu: Da cao cấpĐế cao su tốt đi siêu êm, chống chơn, trượt.Da được may vào đế cẩn thận, đẹp bao đi nướcHàng đảm bảo giống hì...",70000,49000,DONAVY,35,4.2,0,False,DONAVY SHOP,837,8,0,True,Dép nam quai ngang,109,49.0,70.0,30.0,0.0033333333333333335,0.020077362313501566,0.03611971104231166,Low,1,0,0,0
147778748,Dép Tổ Ong Vàng Dày Loại Đẹp Dày Xịn,"- Dép Tổ ong Vàng loại dày xịn xò.   - Đủ Size 38-42,43   Hàng dày xịn nên khách yên tâm nhé   ...",34999,34999,OEM,3,5.0,0,False,Giày dép Hằng Trường,641,4,0,False,Root,15,34.999,34.999,0.0,0.002380884353741497,0.0027629397679130594,0.0030959752321981426,Low,1,0,0,0
144180394,Dép tổ ong nhập Thái thương hiệu Speed Car loại 1 xịn dày,"Dép tổ ong nhập Thái thương hiệu Speed Car loại 1 xịn dày   Hàng nhập sản xuất tại Thái Lan   Thương hiệu: Speed Car nổi tiếng   Mã: A3, A4   Size: M-38, L-39, LL-40, LLL-41, XL-42   Đ...",55000,55000,OEM,2,5.0,0,False,Gia dụng Hưng Phát Đạt,654,6,1493,False,Root,17,55.0,55.0,0.0,0.0037414965986394557,0.0031313317369681343,0.0020639834881320948,Low,1,0,0,0
